conversation_ID,emotion_utterance_ID,emotion,cause_utterance_ID,emotion_cause
1132,5,joy,4,"Yeah , big fan ."
1132,6,joy,5,"There is a game on Tuesday , do you wanna go ?"
1132,6,joy,6,that would be great !
1133,2,surprise,2,So I really never get to win anymore ?
1134,5,surprise,5,he was wearing women underwear !
1134,6,joy,5,he was wearing women underwear !
1134,6,joy,6,I know . They were mine .
1134,7,disgust,5,he was wearing women underwear !
1134,7,disgust,7,that is weird !
1134,9,disgust,5,he was wearing women underwear !
1134,9,disgust,7,that is weird !
1134,9,disgust,9,That is weird !
1134,11,surprise,10,I am wearing his briefs right now .
1135,1,disgust,1,he will be telling you that your high heels are good for his posture !
1135,2,anger,1,he will be telling you that your high heels are good for his posture !
1135,3,disgust,2,There is nothing wrong with Jake ! Okay ? He is all man ! I am thinking even more than you .
1135,3,disgust,3,he looked like a real lumberjack in those pink lacys .
1135,5,anger,3,he looked like a real lumberjack in those pink lacys .
1135,5,anger,5,I do not think you could ever do that .
1135,6,anger,4,only a man completely secure with his masculinity could walk around in women underwear !
1135,6,anger,5,I do not think you could ever do that .
1138,2,disgust,2,And there is daddy !
1139,2,joy,2,You are an Aquarius
1139,10,joy,9,Sagittarius ?
1139,10,joy,10,Yep .
1139,11,joy,9,Sagittarius ?
1139,11,joy,10,Yep .
1139,11,joy,11,I knew it ! I knew it
1140,1,joy,1,Hey Pheebs !
1140,2,joy,1,Hey Pheebs !
1140,2,joy,2,Hey !
1140,3,joy,3,How much of a man am I ? !
1140,4,fear,4,Nice ! Manly and also kind of a slut .
1141,1,joy,1,Hey Pheebs !
1141,2,joy,1,Hey Pheebs !
1141,2,joy,2,Hey !
1141,3,joy,3,How much of a man am I ? !
1141,4,joy,4,Nice ! Manly and also kind of a slut .
1141,7,joy,7,The silk feels really good !
1144,4,anger,2,I will do it .
1144,4,anger,3,Who wants it ? Anybody ?
1144,4,anger,4,I said I will do it !
1144,5,disgust,5,Nobody wants to do it ?
1144,6,anger,4,I said I will do it !
1144,6,anger,5,"Nobody wants to do it ? All right , I will do it myself ."
1144,7,sadness,6,I am not gonna screw it up !
1144,10,joy,8,Actually you were a big help tonight .
1144,10,joy,9,thanks for putting my grandmother in the cab and making sure she got to the hotel safely .
1146,1,anger,3,The picture of my wife ! In your pack !
1146,2,anger,1,I found the picture !
1146,3,anger,3,The picture of my wife ! In your pack !
1146,4,anger,4,You went through my personal property ?
1146,5,anger,3,The picture of my wife ! In your pack !
1146,5,anger,5,Why do have a picture of Paulette in your pack ? !
1146,6,anger,5,Why do have a picture of Paulette in your pack ? !
1146,7,joy,7,Wonderful !
1146,8,joy,8,Great scene
1146,9,joy,9,you are awesome !
1147,2,sadness,2,"she is gonna be at the wedding waiting for him and people will be whispering , "" Oh that poor girl . """
1147,3,sadness,3,Then she will have to come back here and live all alone .
1147,4,surprise,6,"There was a pregnancy test in the garbage , and it is positive . Monica pregnant ."
1147,5,surprise,4,Oh my God !
1147,6,surprise,6,"There was a pregnancy test in the garbage , and it is positive . Monica pregnant ."
1148,2,joy,2,Here comes the bride .
1148,4,joy,4,I wanna wear this everyday .
1148,5,joy,5,You look so beautiful .
1148,6,joy,5,You look so beautiful .
1148,8,fear,8,Did Chandler show up yet ?
1148,9,joy,9,we got him back . Everything fine .
1148,10,anger,8,Did Chandler show up yet ?
1148,10,anger,9,"Yeah , we got him back . Everything fine ."
1149,3,anger,2,I am still on the set !
1149,3,anger,3,The wedding is in less than an hour !
1149,4,sadness,2,I am still on the set !
1149,4,sadness,3,The wedding is in less than an hour !
1149,4,sadness,4,"The guy drunk , they will not let me go until we get this ."
1149,5,sadness,4,"The guy drunk , they will not let me go until we get this ."
1149,5,sadness,5,I am gonna have to find another minister .
1149,6,anger,5,I am gonna have to find another minister .
1149,7,disgust,6,"put em both on the phone , I will marry them right now ."
1149,8,anger,7,I have to go .
1149,8,anger,8,Do not you hang up on me !
1153,1,anger,1,The guy hammered !
1153,4,joy,4,we are done for the day .
1153,5,surprise,4,we are done for the day .
1153,5,surprise,5,have we finished the scene ?
1153,6,joy,5,have we finished the scene ?
1153,6,joy,6,Yeah !
1153,7,joy,6,You ... you were wonderful .
1153,9,joy,8,"So I got your car , it is right outside ."
1153,11,surprise,11,Is that my ass ?
1155,4,sadness,4,"I could only think of two names , him and Ed Begley Jr . and then I remembered he is gay ."
1155,6,surprise,5,Ed Begley Jr . is not gay .
1157,4,joy,4,Now you know how you really feel about it .
1157,5,surprise,1,I lied before .
1157,5,surprise,4,Now you know how you really feel about it .
1157,5,surprise,5,that is a risky little game !
1157,6,surprise,6,Are you really gonna do this ?
1157,7,joy,7,I am gonna have a baby . I am gonna have a baby . I am gonna have a baby !
1157,8,joy,7,I am gonna have a baby . I am gonna have a baby . I am gonna have a baby !
1157,9,sadness,9,it is still not the time .
1158,1,sadness,1,I just did not see the fast song coming .
1158,6,surprise,4,"we will get you up to your room , we will soak your feet , you will be okay ."
1158,6,surprise,6,That is so sweet !
1158,7,joy,6,That is so sweet !
1158,10,joy,10,It is Joey right ?
1158,11,joy,10,It is Joey right ?
1158,11,joy,11,Yeah .
1158,16,surprise,16,How ... How small are your feet ?
1159,2,surprise,2,Soaps ? Shampoos ? Are you really taking all this stuff ?
1159,4,surprise,4,What is this ?
1159,6,joy,6,Score !
1159,8,surprise,6,Where are the disposable cameras ?
1159,8,surprise,7,What disposable cameras ?
1159,10,surprise,8,The cameras ? Remember last night I told you to take them ?
1159,10,surprise,9,No you did not .
1159,15,surprise,15,So you do not have the cameras ? !
1159,16,sadness,15,So you do not have the cameras ? !
1159,16,sadness,16,No .
1159,17,surprise,15,So you do not have the cameras ? !
1159,17,surprise,16,No .
1159,17,surprise,17,They are gone !
1159,19,joy,18,I am sure they are still somewhere here in the hotel . I will ... I will help you look for them .
1161,1,sadness,1,I freaked you out before
1161,3,surprise,1,I called the father and asked him to meet you here so you can tell him .
1161,3,surprise,3,how do you even know who the father is ?
1161,4,joy,4,I am a little more than a pretty blond girl with an ass that will not quit .
1161,6,surprise,5,I believe this belongs to the father of your baby .
1161,6,surprise,6,he is in there right now ?
1161,8,fear,7,you can go in there and rip the Band ... Aid off .
1161,8,fear,8,let rip !
1161,9,surprise,8,let rip !
1161,10,anger,9,Really ? Are you sure ?
1162,4,sadness,2,I believe that this is your red sweater .
1162,4,sadness,3,No . This is my red sweater .
1162,6,sadness,6,Phoebe kinda made a mistake .
1162,7,joy,7,Phoebe called .
1162,8,joy,8,we should get back together .
1162,9,sadness,9,it is just not the right time .
1162,10,joy,8,we should get back together .
1162,10,joy,10,It is the right time .
1163,1,surprise,1,I do not know how any of these got opened ? !
1163,2,surprise,2,You opened them all ?
1163,3,sadness,3,"I am a terrible person ! I mean , Chandler is never going to trust me with anything ever again !"
1163,4,joy,4,You got my parent gift !
1163,5,surprise,5,What is that ?
1163,6,joy,4,You got my parent gift !
1163,6,joy,6,I think it does something to salami .
1163,9,sadness,9,Tag is not the father !
1163,9,sadness,9,Joey knows now ?
1163,9,sadness,9,Tag is not the father !
1163,9,sadness,9,Joey knows now ?
1163,10,joy,10,I so happy for you .
1163,11,surprise,11,you did not even try to unhook my bra !
1163,15,surprise,14,no matter what this guy says I want you to know you are not gonna be alone in this .
1163,16,fear,16,It is a scary world out there especially if you are a single mom .
1163,17,joy,17,I always felt like you and I have this ... this special bond .
1164,1,anger,1,You kissed another woman !
1164,2,anger,1,You kissed another woman !
1164,3,joy,2,Call it even
1164,5,surprise,5,you stole those from these people wedding ?
1164,7,anger,7,they think they can charge me for some dirty movie and a bag of Mashuga nuts
1164,9,surprise,9,My sweater !
1164,10,anger,10,I have been looking for this for like a month !
1165,1,joy,1,Hey ! How you doing ?
1165,2,joy,1,Hey ! How you doing ?
1165,2,joy,2,"Good ! Good , long time no see ."
1165,3,joy,3,Like your sweater .
1165,4,joy,3,Like your sweater .
1165,5,surprise,5,it is crazy about Rachel
1165,6,surprise,6,she is one crazy lady ?
1165,10,disgust,10,He is so weird .
1167,1,sadness,1,they took away my key .
1167,3,surprise,3,What the hell is that ?
1167,4,surprise,4,what are you doing ?
1168,1,surprise,1,Look at that ! Look at that ! They are going into the first class lounge !
1168,3,anger,1,Do you know what they have in there ?
1168,3,anger,2,No .
1168,3,anger,3,Me neither !
1168,5,surprise,5,Oranges !
1170,1,joy,1,we are here .
1170,3,surprise,2,you have got to be kidding me .
1170,5,anger,5,You have been screwing us all day !
1170,6,surprise,5,You have been screwing us all day !
1170,7,anger,7,We are you just ten seconds later !
1170,8,anger,8,You already got the first class tickets ... you got the lounge !
1170,8,anger,9,I mean we should get free stuff too !
1170,9,anger,8,You already got the first class tickets ... you got the lounge !
1170,9,anger,9,I mean we should get free stuff too !
1170,10,anger,8,You already got the first class tickets ... you got the lounge !
1170,10,anger,9,I mean we should get free stuff too !
1170,13,joy,13,We are here to celebrate our love together .
1173,1,surprise,1,he taped the two of them having sex !
1173,2,anger,1,he taped the two of them having sex !
1173,2,anger,2,You gotta tell a girl before you tape her .
1173,6,joy,6,Let call em .
1173,8,surprise,8,Hello ? Eighth street deli ?
1173,9,disgust,9,You get food poisoning just talkin to that place .
1173,12,surprise,12,It is the deli again !
1173,13,disgust,12,It is the deli again !
1173,14,anger,14,I do not think this number right !
1175,1,joy,1,this is great wine .
1175,3,surprise,2,a few years ago I actually was backpacking across Western Europe .
1175,7,joy,6,I was hiking
1175,7,joy,7,I love hiking !
1175,8,joy,7,I love hiking !
1175,8,joy,8,that is great !
1178,7,joy,6,It was an amazing night .
1178,7,joy,7,It was an amazing night .
1178,8,surprise,8,You think it looked amazing ?
1183,1,joy,1,Hey ! How my pal Toby doing today ?
1183,3,joy,1,How my pal Toby doing today ?
1183,3,joy,2,"If I see him , I will ask ."
1183,8,surprise,7,What do you think of adding him to our team ?
1183,8,surprise,8,"Bob ? Ooh , working here with us ? Everyday ?"
1183,9,surprise,8,I do not know if he has what it takes .
1184,2,joy,1,Bob will stay put .
1184,2,joy,2,I think it is best
1184,7,joy,6,just toss em in the shedder and claim you never got em .
1184,7,joy,7,That is a good one .
1184,8,anger,7,That is a good one .
1184,8,anger,8,What does a guy have to do to be taken seriously around here ? !
1187,1,joy,1,good luck here .
1188,1,sadness,1,I am just done with the whole dating thing .
1188,2,sadness,1,I am guess I am just done with the whole dating thing .
1188,3,sadness,1,I am guess I am just done with the whole dating thing .
1188,3,sadness,3,This is hard .
1189,3,joy,3,Hey it is Mona !
1189,4,surprise,3,Hey it is Mona ! From the wedding .
